M;5954;F;2020-10-19;29;6;2;;355;2022-02-15;;Prenha;07/03/2022
M;5358;F;2020-10-19;29;6;2;;356;2022-02-15;;Prenha;07/03/2022
M;5284;F;2020-10-19;29;6;2;;356;2022-02-15;;Prenha;07/03/2022
M;3219;F;2020-04-22;29;6;1;;362;2022-02-15;;Prenha;07/03/2022
M;6006;F;2020-04-22;29;6;2;;362;2022-02-15;;Prenha;07/03/2022
M;5345;F;2020-04-22;29;6;2;;363;2022-02-15;;Prenha;07/03/2022
M;4443;F;2020-04-22;29;6;1;;364;2022-02-15;;Prenha;07/03/2022
M;5986;F;2020-04-22;29;6;2;;365;2022-02-15;;Prenha;07/03/2022
M;6050;F;2020-04-22;29;6;2;;367;2022-02-15;;Prenha;07/03/2022
M;194;F;2020-04-22;29;6;2;;370;2022-02-15;;Prenha;07/03/2022
M;3167;F;2020-04-22;29;6;1;;370;2022-02-15;;Prenha;07/03/2022
M;6069;F;2020-04-22;29;6;2;;370;2022-02-15;;Prenha;07/03/2022
M;1605;F;2020-04-22;29;6;1;;372;2022-02-15;;Prenha;07/03/2022
M;6037;F;2020-04-22;29;6;2;;375;2022-02-15;;Prenha;07/03/2022
M;6555;F;2020-04-22;29;6;2;;378;2022-02-15;;Prenha;07/03/2022
M;4981;F;2020-04-22;29;6;1;;380;2022-02-15;;Prenha;07/03/2022
M;5695;F;2020-04-22;29;6;2;;390;2022-02-15;;Prenha;07/03/2022
M;4964;F;2019-10-25;29;6;1;;392;2022-02-15;;Prenha;07/03/2022
M;4976;F;2019-10-25;29;6;1;;395;2022-02-15;;Prenha;07/03/2022
M;523;F;2019-10-25;29;6;1;;395;2022-02-15;;Prenha;07/03/2022
M;666;F;2019-10-25;29;6;1;;396;2022-02-15;;Prenha;07/03/2022
M;3037;F;2019-10-25;29;6;1;;399;2022-02-15;;Prenha;07/03/2022
M;5755;F;2019-10-25;29;6;2;;400;2022-02-15;;Prenha;07/03/2022
M;5929;F;2019-10-25;29;6;2;;405;2022-02-15;;Prenha;07/03/2022
M;6291;F;2019-10-25;29;6;2;;410;2022-02-15;;Prenha;07/03/2022
M;5140;F;2019-10-25;29;6;2;;413;2022-02-15;;Prenha;07/03/2022
M;8723;F;2019-10-25;29;6;2;;420;2022-02-15;;Prenha;07/03/2022
M;4953;F;2019-04-28;29;6;2;;425;2022-02-15;;Prenha;07/03/2022
M;3369;F;2019-04-28;29;6;1;;426;2022-02-15;;Prenha;07/03/2022
M;4357;F;2019-04-28;29;6;1;;436;2022-02-15;;Prenha;07/03/2022
M;5793;F;2020-10-19;29;6;1;;315;2022-02-15;;Prenha;07/03/2022
M;5523;F;2020-10-19;29;6;1;;334;2022-02-15;;Prenha;07/03/2022
M;5826;F;2020-10-19;29;6;1;;352;2022-02-15;;Prenha;07/03/2022
M;5880;F;2020-04-22;29;6;1;;365;2022-02-15;;Prenha;07/03/2022
M;6533;F;2020-04-22;29;6;3;;376;2022-02-15;;Prenha;07/03/2022
M;5919;F;2020-04-22;29;6;1;;379;2022-02-15;;Prenha;07/03/2022
M;5902;F;2020-10-19;29;6;1;;341;2022-02-15;;Prenha;07/03/2022
M;3638;F;2020-04-22;29;6;3;;383;2022-02-15;;Prenha;07/03/2022
M;5141;F;2019-04-28;29;6;1;;432;2022-02-15;;Prenha;07/03/2022
M;5415;F;2020-04-22;29;6;1;;375;2022-02-15;;Prenha;07/03/2022
