M;8713;F;2021-12-06;22;5;;;58;2022-02-15;;;
M;8715;F;2021-10-25;22;5;;;66;2022-02-15;;;
M;8716;M;2021-10-27;22;5;;;52;2022-02-15;;;
M;8717;M;2021-11-15;22;5;;;52;2022-02-15;;;
M;8718;F;2022-01-06;22;5;;;46;2022-02-15;;;
M;2748;M;2020-10-19;22;5;;;337;2022-02-15;;;
M;2750;M;2021-03-18;22;5;;;257;2022-02-15;;;
M;2751;M;2020-10-19;22;5;;;304;2022-02-15;;;
M;2758;M;2021-08-14;22;5;;;232;2022-02-15;;;
M;2760;M;2021-03-18;22;5;;;286;2022-02-15;;;
M;2768;M;2021-03-18;22;5;;;280;2022-02-15;;;
M;2784;M;2021-03-18;22;5;;;272;2022-02-15;;;
M;5278;M;2020-10-02;22;5;;;216;2022-02-15;;;
M;5438;M;2020-08-14;22;5;;;229;2022-02-15;;;
M;5471;M;2020-09-01;22;5;;;230;2022-02-15;;;
M;2767;M;2021-08-14;22;5;;;157;2022-02-15;;;
M;2773;M;2021-08-14;22;5;;;157;2022-02-15;;;
M;2774;M;2021-08-14;22;5;;;154;2022-02-15;;;
M;5156;M;2021-08-14;22;5;;;156;2022-02-15;;;
M;5158;M;2021-08-14;22;5;;;172;2022-02-15;;;
M;5160;M;2021-08-14;22;5;;;173;2022-02-15;;;
M;5463;M;2020-11-12;22;5;;;275;2022-02-15;;;
M;2745;M;2021-08-14;1;5;;;228;2022-02-15;;;
M;2749;M;2021-08-14;1;5;;;238;2022-02-15;;;
M;2753;M;2021-08-14;1;5;;;173;2022-02-15;;;
M;2755;M;2021-08-14;1;5;;;190;2022-02-15;;;
M;2757;M;2021-03-18;1;5;;;253;2022-02-15;;;
M;2762;M;2021-03-18;1;5;;;290;2022-02-15;;;
M;2763;M;2021-03-18;1;5;;;298;2022-02-15;;;
M;2764;M;2021-08-14;1;5;;;183;2022-02-15;;;
M;2765;M;2021-08-14;1;5;;;197;2022-02-15;;;
